"BENCHMARKALTITUDE","BENCHMARKID","BENCHMARKLATITUDE","BENCHMARKLONGITUDE","DRONEALTITUDE","DRONELATITUDE","DRONELONGITUDE","LOGMARK","OFFSET","OFFSETAROUNDLATITUDE","OFFSETAROUNDLONGITUDE","SATELLITECOUNT","UPDATETIMESTAMP"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858673711903585","170.54656943469143","GPS Fixed Point North","5.6951714","5.5993414","1.0403601","0","1763871648545"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867383391719","170.54656941977683","GPS Fixed Point North","5.6820507","5.58578","1.0415184","0","1763871648761"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867395411254","170.54656938881217","GPS Fixed Point North","5.66936","5.5724206","1.0439231","0","1763871648933"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867406660226","170.54656936860061","GPS Fixed Point North","5.6573615","5.5599174","1.0454928","0","1763871649148"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867415777195","170.54656935210926","GPS Fixed Point North","5.64764","5.549784","1.0467736","0","1763871649322"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867427047797","170.54656931857915","GPS Fixed Point North","5.6358147","5.5372567","1.0493774","0","1763871649532"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867435583524","170.54656928976328","GPS Fixed Point North","5.626911","5.5277696","1.0516152","0","1763871649751"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858674443169235","170.54656924513793","GPS Fixed Point North","5.6180253","5.5180626","1.0550809","0","1763871649921"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867453337303","170.54656921256037","GPS Fixed Point North","5.6086545","5.5080366","1.0576109","0","1763871650142"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586746261361","170.5465691833355","GPS Fixed Point North","5.5989585","5.497726","1.0598805","0","1763871650362"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858674720955136","170.54656914309075","GPS Fixed Point North","5.5892043","5.487187","1.0630059","0","1763871650521"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867481796722","170.5465691383496","GPS Fixed Point North","5.5786886","5.476404","1.0633742","0","1763871650742"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586749165534","170.54656913833037","GPS Fixed Point North","5.5679326","5.4654465","1.0633756","0","1763871650963"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867501616116","170.5465691429585","GPS Fixed Point North","5.556997","5.4543753","1.0630162","0","1763871651132"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675116413536","170.54656915133603","GPS Fixed Point North","5.5459356","5.4432325","1.0623655","0","1763871651356"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867521697217","170.54656915670296","GPS Fixed Point North","5.534886","5.4320555","1.0619488","0","1763871651565"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675318372484","170.54656914385492","GPS Fixed Point North","5.5240173","5.420785","1.0629466","0","1763871651731"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586754207151","170.54656916038627","GPS Fixed Point North","5.5126076","5.4094095","1.0616628","0","1763871651954"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675518461766","170.546569175686","GPS Fixed Point North","5.5017176","5.3985453","1.0604745","0","1763871652120"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867558713136","170.54656918438025","GPS Fixed Point North","5.494098","5.3909125","1.0597993","0","1763871652340"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675637027325","170.54656916670496","GPS Fixed Point North","5.488922","5.385367","1.061172","0","1763871652558"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867569654783","170.54656915200488","GPS Fixed Point North","5.482652","5.3787513","1.0623137","0","1763871652725"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867575938787","170.54656913981646","GPS Fixed Point North","5.475984","5.3717666","1.0632602","0","1763871652940"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858675805285394","170.5465691307816","GPS Fixed Point North","5.471116","5.3666654","1.0639619","0","1763871653166"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867586231088","170.54656912461974","GPS Fixed Point North","5.464992","5.360327","1.0644404","0","1763871653336"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867592917294","170.54656912104022","GPS Fixed Point North","5.4577575","5.3528953","1.0647184","0","1763871653555"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676004980616","170.54656911934197","GPS Fixed Point North","5.449519","5.3444695","1.0648502","0","1763871653774"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676082974924","170.54656911885456","GPS Fixed Point North","5.4410253","5.3358006","1.0648881","0","1763871653934"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676142671044","170.54656911899755","GPS Fixed Point North","5.4345164","5.3291655","1.064877","0","1763871654157"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867620723725","170.54656911936658","GPS Fixed Point North","5.4274735","5.321989","1.0648483","0","1763871654325"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586762558932","170.5465691150375","GPS Fixed Point North","5.422237","5.316581","1.0651846","0","1763871654541"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676316670845","170.5465690876039","GPS Fixed Point North","5.416033","5.3098254","1.067315","0","1763871654756"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867638275334","170.54656906028487","GPS Fixed Point North","5.4092507","5.3024807","1.0694367","0","1763871654946"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867643371156","170.5465690129895","GPS Fixed Point North","5.404427","5.2968163","1.0731096","0","1763871655142"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867649656017","170.54656897460447","GPS Fixed Point North","5.3981743","5.289831","1.0760906","0","1763871655365"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676569438096","170.54656894441402","GPS Fixed Point North","5.390705","5.2817307","1.0784352","0","1763871655544"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676645746925","170.54656892774963","GPS Fixed Point North","5.3826547","5.273249","1.0797293","0","1763871655745"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586767045307","170.54656894139572","GPS Fixed Point North","5.3760414","5.2667155","1.0786695","0","1763871655965"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676768276666","170.54656895554382","GPS Fixed Point North","5.36888","5.25963","1.0775708","0","1763871656141"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586768162837","170.5465689751995","GPS Fixed Point North","5.363346","5.2542944","1.0760444","0","1763871656359"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676871388134","170.54656901891536","GPS Fixed Point North","5.356665","5.2481694","1.0726494","0","1763871656525"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867691289529","170.54656905250084","GPS Fixed Point North","5.351623","5.243556","1.0700412","0","1763871656747"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858676963707886","170.5465690576702","GPS Fixed Point North","5.3460093","5.2379084","1.0696397","0","1763871656962"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677002370946","170.54656906394584","GPS Fixed Point North","5.341701","5.233611","1.0691524","0","1763871657129"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677050868415","170.54656907100645","GPS Fixed Point North","5.33631","5.2282205","1.068604","0","1763871657360"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867708889326","170.54656907834993","GPS Fixed Point North","5.332055","5.2239943","1.0680337","0","1763871657576"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677137673425","170.5465690802727","GPS Fixed Point North","5.326713","5.218572","1.0678843","0","1763871657734"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867717074894","170.54656906287568","GPS Fixed Point North","5.323383","5.2148957","1.0692354","0","1763871657965"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867719583614","170.54656907411774","GPS Fixed Point North","5.320476","5.2121077","1.0683624","0","1763871658122"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867723412011","170.54656907924405","GPS Fixed Point North","5.3162274","5.2078524","1.0679643","0","1763871658347"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867725865262","170.5465690596783","GPS Fixed Point North","5.313862","5.205126","1.0694838","0","1763871658570"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677271954356","170.54656903865643","GPS Fixed Point North","5.3127427","5.203647","1.0711163","0","1763871658725"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867727652461","170.5465689976721","GPS Fixed Point North","5.3128877","5.2031393","1.0742992","0","1763871658946"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677273714775","170.54656896564268","GPS Fixed Point North","5.3136973","5.2034516","1.0767865","0","1763871659166"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677270418795","170.5465689414626","GPS Fixed Point North","5.314437","5.203818","1.0786644","0","1763871659337"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677287344186","170.54656892824707","GPS Fixed Point North","5.3128033","5.2019367","1.0796907","0","1763871659558"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677296902336","170.54656894499675","GPS Fixed Point North","5.3114986","5.2008743","1.0783899","0","1763871659733"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677300819394","170.54656896121517","GPS Fixed Point North","5.310817","5.200439","1.0771304","0","1763871659948"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867730013193","170.5465689771807","GPS Fixed Point North","5.3106403","5.2005153","1.0758905","0","1763871660166"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867729574585","170.54656899324848","GPS Fixed Point North","5.310865","5.2010026","1.0746427","0","1763871660325"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677289072496","170.54656900891644","GPS Fixed Point North","5.3113456","5.2017446","1.0734259","0","1763871660546"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867728057661","170.54656902981378","GPS Fixed Point North","5.3119426","5.2026887","1.071803","0","1763871660767"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867727128187","170.54656907406394","GPS Fixed Point North","5.312262","5.203722","1.0683665","0","1763871660934"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867726129326","170.54656911292946","GPS Fixed Point North","5.3127437","5.204832","1.0653483","0","1763871661146"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867725630966","170.54656914581534","GPS Fixed Point North","5.3127747","5.205386","1.0627943","0","1763871661375"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677270710054","170.54656917957914","GPS Fixed Point North","5.3106823","5.2037854","1.0601722","0","1763871661539"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867726178798","170.5465692336983","GPS Fixed Point North","5.310817","5.2047772","1.0559694","0","1763871661756"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867727835786","170.54656927911012","GPS Fixed Point North","5.3083115","5.202935","1.0524427","0","1763871661930"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677291066364","170.5465693164611","GPS Fixed Point North","5.3063526","5.201523","1.049542","0","1763871662147"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867730060737","170.54656934630947","GPS Fixed Point North","5.304855","5.2004623","1.0472239","0","1763871662378"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677307117965","170.546569374854","GPS Fixed Point North","5.3037086","5.1997385","1.0450071","0","1763871662537"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677316562606","170.54656942045725","GPS Fixed Point North","5.3019824","5.198689","1.0414655","0","1763871662758"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677348652954","170.54656946014842","GPS Fixed Point North","5.29788","5.1951222","1.0383831","0","1763871662978"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677374476876","170.54656951466504","GPS Fixed Point North","5.294237","5.1922517","1.0341494","0","1763871663135"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867739470896","170.54656955770437","GPS Fixed Point North","5.2913795","5.190003","1.0308069","0","1763871663367"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867740995103","170.54656959608633","GPS Fixed Point North","5.289138","5.188309","1.0278262","0","1763871663527"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867742126532","170.54656964995718","GPS Fixed Point North","5.2870927","5.1870513","1.0236425","0","1763871663745"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867742316282","170.54656969700648","GPS Fixed Point North","5.2861795","5.1868405","1.0199887","0","1763871663979"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867739710974","170.5465697520889","GPS Fixed Point North","5.2881975","5.1897364","1.015711","0","1763871664142"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867737845818","170.54656976786916","GPS Fixed Point North","5.2899966","5.191809","1.0144855","0","1763871664358"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677391894844","170.5465697760245","GPS Fixed Point North","5.2884097","5.1903157","1.0138521","0","1763871664526"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867742749536","170.54656977871608","GPS Fixed Point North","5.284486","5.186359","1.0136431","0","1763871664771"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677456246895","170.54656977186994","GPS Fixed Point North","5.2814517","5.183163","1.0141748","0","1763871664970"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677479033965","170.54656973674","GPS Fixed Point North","5.279491","5.1806307","1.016903","0","1763871665144"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867750187242","170.54656970350584","GPS Fixed Point North","5.2774982","5.178092","1.0194839","0","1763871665356"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677544467525","170.5465696717232","GPS Fixed Point North","5.2733307","5.1733575","1.0219522","0","1763871665578"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677578223016","170.5465696421462","GPS Fixed Point North","5.270096","5.1696057","1.0242492","0","1763871665748"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867760399125","170.54656961566823","GPS Fixed Point North","5.267687","5.166742","1.0263054","0","1763871665971"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677628108275","170.5465695869254","GPS Fixed Point North","5.265493","5.164061","1.0285376","0","1763871666137"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867767032752","170.54656953681322","GPS Fixed Point North","5.2616534","5.1593685","1.0324293","0","1763871666361"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867770226261","170.5465695001933","GPS Fixed Point North","5.258732","5.155819","1.0352733","0","1763871666578"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867772538163","170.54656949530838","GPS Fixed Point North","5.256287","5.1532493","1.0356526","0","1763871666738"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867774117945","170.54656949263298","GPS Fixed Point North","5.2546067","5.1514935","1.0358604","0","1763871666959"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677751185205","170.54656949207407","GPS Fixed Point North","5.253525","5.150381","1.0359038","0","1763871667179"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867776142118","170.54656949275295","GPS Fixed Point North","5.2523994","5.1492434","1.0358511","0","1763871667345"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677797265834","170.54656949418518","GPS Fixed Point North","5.2484717","5.1452594","1.0357399","0","1763871667555"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867784970928","170.5465694961287","GPS Fixed Point North","5.2427273","5.1394305","1.0355889","0","1763871667778"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867789031266","170.54656950387505","GPS Fixed Point North","5.2381845","5.1349173","1.0349873","0","1763871667941"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867792041664","170.54656953595676","GPS Fixed Point North","5.2344127","5.1315713","1.0324959","0","1763871668150"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867794677062","170.54656956279146","GPS Fixed Point North","5.23113","5.128642","1.0304118","0","1763871668328"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858677989281134","170.5465695898199","GPS Fixed Point North","5.226084","5.123917","1.0283128","0","1763871668541"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678020400255","170.54656963708757","GPS Fixed Point North","5.2219715","5.1204586","1.024642","0","1763871668762"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867804757447","170.54656967559023","GPS Fixed Point North","5.218424","5.117438","1.0216519","0","1763871668928"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867809104122","170.54656971151823","GPS Fixed Point North","5.21314","5.112607","1.0188618","0","1763871669148"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867812296775","170.5465697640621","GPS Fixed Point North","5.2088633","5.1090584","1.0147811","0","1763871669369"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867815089903","170.54656980551772","GPS Fixed Point North","5.2051916","5.1059537","1.0115618","0","1763871669529"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867820055193","170.54656983706127","","5.199302","5.100435","1.009112","0","1763871669739"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867826269915","170.5465698592555","","5.1921916","5.0935273","1.0073884","0","1763871669961"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678315304296","170.54656986963883","","5.1862993","5.0876803","1.006582","0","1763871670140"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678378886424","170.5465698504836","","5.179656","5.080613","1.0080696","0","1763871670351"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586784321287","170.5465698319457","","5.1741323","5.0746956","1.0095093","0","1763871670568"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867850128124","170.54656981430807","","5.1668615","5.067009","1.010879","0","1763871670731"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867857849277","170.54656979775442","","5.158698","5.0584273","1.0121646","0","1763871670949"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867864219697","170.5465697827084","","5.1519847","5.051347","1.0133331","0","1763871671169"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867871359823","170.54656976915305","","5.1444116","5.0434103","1.0143858","0","1763871671349"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858678772041486","170.5465697520251","","5.138306","5.036915","1.015716","0","1763871671559"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867884394067","170.54656971714576","","5.1310096","5.028923","1.0184246","0","1763871671720"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586789275268","170.5465697129474","","5.1219687","5.019633","1.0187508","0","1763871671942"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867901509424","170.54656970933868","","5.112487","5.0098996","1.0190309","0","1763871672161"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867907563202","170.54656970678397","","5.1059327","5.003171","1.0192294","0","1763871672331"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867909291078","170.54656971013517","","5.103999","5.0012503","1.0189692","0","1763871672554"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867909933358","170.54656974321935","","5.102787","5.0005364","1.0163999","0","1763871672722"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867910218731","170.5465698012955","","5.1015797","5.0002193","1.0118896","0","1763871672944"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679122084226","170.54656988564585","","5.0981164","4.998008","1.0053389","0","1763871673173"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8586791260634","170.54657001156178","","5.095763","4.9975657","0.9955603","0","1763871673333"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679097700566","170.54657013204616","","5.0970364","5.000718","0.98620343","0","1763871673550"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867907276758","170.54657021352202","","5.0985355","5.0034895","0.979876","0","1763871673722"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85867909575917","170.54657033403024","","5.0942364","5.0009336","0.9705173","0","1763871673943"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858679066198086","170.5465703605882","","5.0970697","5.0042195","0.9684548","0","1763871674160"
"313.09","36757301","-45.858724089","170.546582831","0.2","-45.85867923927485","170.54657067182228","","5.07363","4.9849825","0.9442843","0","1763871674334"
"313.09","36757301","-45.858724089","170.546582831","0.3","-45.85867971146292","170.54657166492152","","5.008145","4.9324994","0.86716","0","1763871674557"
"313.09","36757301","-45.858724089","170.546582831","0.4","-45.858680734082846","170.54657332978852","","4.875001","4.8188367","0.7378661","0","1763871674770"
"313.09","36757301","-45.858724089","170.546582831","0.5","-45.8586822654283","170.54657532962804","","4.68499","4.6486297","0.58255816","0","1763871674930"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85868355095185","170.546577520666","","4.5245795","4.5057454","0.41240165","0","1763871675154"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858684748993646","170.54657988060276","","4.3785844","4.372585","0.22912847","0","1763871675326"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85868630845457","170.54658213311288","","4.199603","4.199253","0.05419806","0","1763871675543"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85868831571456","170.54658410117315","","3.9773724","3.976149","0.09864191","0","1763871675761"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858690720676826","170.54658633047455","","3.7187848","3.708841","0.27176994","0","1763871675922"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858693109128396","170.54658884845216","","3.4749343","3.443368","0.4673166","0","1763871676149"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85869568266852","170.54659122945094","","3.223986","3.157323","0.6522255","0","1763871676373"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85869822562332","170.54659289522434","","2.9790351","2.874677","0.7815898","0","1763871676533"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858700828190585","170.5465944976293","","2.7395651","2.5854053","0.90603286","0","1763871676751"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85870363885848","170.5465967018588","","2.51534","2.2730038","1.0772138","0","1763871676971"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858706084660795","170.54659915574447","","2.3689451","2.0011563","1.267783","0","1763871677144"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85870838076076","170.54660102996368","","2.2462974","1.7459482","1.4133353","0","1763871677363"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871045094109","170.54660227535524","","2.1396408","1.5158505","1.5100527","0","1763871677521"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871299444777","170.54660387857047","","2.0475414","1.2331434","1.6345588","0","1763871677742"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871549903119","170.54660592123363","","2.0315292","0.95476264","1.7931924","0","1763871677966"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85871799490454","170.54660784852567","","2.057555","0.6773499","1.9428663","0","1763871678133"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858720390906726","170.54660896811203","","2.0710132","0.41103774","2.0298135","0","1763871678355"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872301099315","170.54660992421003","","2.1074734","0.1198189","2.1040645","0","1763871678569"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872580602386","170.54661183683658","","2.2606692","0.19084473","2.2525995","0","1763871678730"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872786070406","170.5466151378531","","2.5437393","0.41921946","2.508957","0","1763871678954"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872929296754","170.54661911701848","","2.8767292","0.5784135","2.8179798","0","1763871679121"
"313.09","36757301","-45.858724089","170.546582831","-0.1","-45.85872971354954","170.54662241873308","","3.1373093","0.6251606","3.0743916","0","1763871679336"
"313.09","36757301","-45.858724089","170.546582831","-0.3","-45.858729437273496","170.54662432543995","","3.2768378","0.59445286","3.222467","0","1763871679551"
"313.09","36757301","-45.858724089","170.546582831","-0.5","-45.85872931589596","170.54662492228428","","3.3200433","0.58096194","3.268818","0","1763871679722"
"313.09","36757301","-45.858724089","170.546582831","-0.7","-45.858729592930146","170.5466247051158","","3.3089936","0.6117539","3.2519526","0","1763871679942"
"313.09","36757301","-45.858724089","170.546582831","-0.7","-45.85872995617183","170.54662429908265","","3.2857838","0.6521277","3.2204201","0","1763871680161"
"313.09","36757301","-45.858724089","170.546582831","-0.7","-45.85873016947933","170.54662389110908","","3.25957","0.6758365","3.1887367","0","1763871680325"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873030946773","170.546623632967","","3.243242","0.691396","3.1686893","0","1763871680546"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858730320184506","170.54662355457478","","3.237549","0.6925872","3.1626015","0","1763871680764"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873023123142","170.5466235308437","","3.2336469","0.68270016","3.1607585","0","1763871680935"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873017156743","170.54662357861645","","3.2358813","0.6760686","3.1644685","0","1763871681150"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85873010085471","170.54662368721608","","3.2425008","0.66820896","3.1729023","0","1763871681322"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858730033069605","170.54662381264612","","3.2504935","0.66067475","3.1826432","0","1763871681534"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858729937115505","170.54662392396114","","3.256813","0.65000963","3.191288","0","1763871681752"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858729826478296","170.54662407670483","","3.2660139","0.6377124","3.20315","0","1763871681924"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872968320034","170.54662432784164","","3.28209","0.6217873","3.2226534","0","1763871682141"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858729510070035","170.5466245759648","","3.2974417","0.6025441","3.2419229","0","1763871682368"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872931818966","170.54662476838436","","3.3083212","0.5812169","3.2568662","0","1763871682535"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858729115990855","170.54662490554924","","3.3149462","0.55874276","3.2675183","0","1763871682750"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872891123065","170.5466250153574","","3.3196018","0.535984","3.276046","0","1763871682970"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872871017762","170.5466251619538","","3.3273149","0.51363724","3.2874308","0","1763871683126"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858728536861","170.5466252812243","","3.3335555","0.49437335","3.2966933","0","1763871683350"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.8587283650221","170.54662536057904","","3.3368762","0.4752737","3.302856","0","1763871683565"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.858728196866835","170.54662544878414","","3.341051","0.45658347","3.309706","0","1763871683730"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872803868733","170.5466255133135","","3.3436618","0.43900207","3.3147175","0","1763871683949"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872790589912","170.54662553134014","","3.3431447","0.42424282","3.3161175","0","1763871684173"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872774585425","170.54662551551226","","3.3397138","0.4064541","3.3148882","0","1763871684341"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872756908744","170.54662549103386","","3.3354914","0.3868067","3.3129873","0","1763871684561"
"313.09","36757301","-45.858724089","170.546582831","0.0","-45.85872740514049","170.54662543318992","","3.3289628","0.36858425","3.308495","0","1763871684792"
